"Four-Year Graduation Rates, 2018-19"
"All Districts, All Students"

"",,,"Non-Graduates",,,
"District","District Code","Four-Year Cohort Count","Still Enrolled Count","Still Enrolled Rate","Other Count","Other Rate"
"Achievement First Bridgeport Academy District","=""2850013""",47,0,0.0,6,12.8
"Achievement First Hartford Academy District","=""2880013""",32,"*","*",0,0.0
"Amistad Academy District","=""2790013""",53,"*","*","*","*"
"Ansonia School District","=""0020011""",181,9,5.0,15,8.3
"Avon School District","=""0040011""",224,9,4.0,"*","*"
"Berlin School District","=""0070011""",233,"*","*","*","*"
"Bethel School District","=""0090011""",237,8,3.4,"*","*"
"Bloomfield School District","=""0110011""",161,12,7.5,9,5.6
"Bolton School District","=""0120011""",67,"*","*","*","*"
"Branford School District","=""0140011""",228,13,5.7,15,6.6
"Bridgeport School District","=""0150011""",1457,114,7.8,235,16.1
"Bristol School District","=""0170011""",632,43,6.8,44,7.0
"Brookfield School District","=""0180011""",217,6,2.8,7,3.2
"Canton School District","=""0230011""",124,"*","*","*","*"
"Capital Preparatory Harbor School District","=""2970013""",31,9,29.0,"*","*"
"Capitol Region Education Council","=""2410014""",505,19,3.8,17,3.4
"Cheshire School District","=""0250011""",375,7,1.9,"*","*"
"Clinton School District","=""0270011""",144,"*","*","*","*"
"Colchester School District","=""0280011""",195,10,5.1,9,4.6
"Common Ground High School District","=""2680013""",47,"*","*","*","*"
"Connecticut Technical Education and Career System","=""9000016""",2339,13,0.6,52,2.2
"Coventry School District","=""0320011""",107,"*","*","*","*"
"Cromwell School District","=""0330011""",133,"*","*","*","*"
"Danbury School District","=""0340011""",790,93,11.8,70,8.9
"Darien School District","=""0350011""",335,7,2.1,0,0.0
"Department of Mental Health and Addiction Services","=""3370015""",6,"*","*","*","*"
"Derby School District","=""0370011""",84,11,13.1,10,11.9
"East Granby School District","=""0400011""",72,0,0.0,0,0.0
"East Haddam School District","=""0410011""",75,"*","*","*","*"
"East Hampton School District","=""0420011""",131,"*","*","*","*"
"East Hartford School District","=""0430011""",561,32,5.7,34,6.1
"East Haven School District","=""0440011""",235,20,8.5,32,13.6
"East Lyme School District","=""0450011""",258,14,5.4,6,2.3
"East Windsor School District","=""0470011""",77,9,11.7,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",73,6,8.2,20,27.4
"Ellington School District","=""0480011""",201,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",30,"*","*","*","*"
"Enfield School District","=""0490011""",369,24,6.5,21,5.7
"Explorations District","=""2720013""",31,"*","*","*","*"
"Fairfield School District","=""0510011""",786,27,3.4,7,0.9
"Farmington School District","=""0520011""",283,"*","*",0,0.0
"Glastonbury School District","=""0540011""",513,"*","*","*","*"
"Granby School District","=""0560011""",172,"*","*","*","*"
"Greenwich School District","=""0570011""",682,24,3.5,"*","*"
"Griswold School District","=""0580011""",133,10,7.5,9,6.8
